;SVR;HYBRID;ARIMA;MOEX;;0;0;0;0;;;;;;;
376;2,908388403;3,003570711;3,009196649;2910,51;376;2,908388403;3,003570711;3,009196649;2910,51;0,004472744;0,004472744;0,004472744;;;;
377;2,91452822;3,009710529;3,015336467;2928,38;377;2,91452822;3,009710529;3,015336467;2928,38;0,006139817;0,006139817;0,006139817;;;;
378;2,932353776;3,027536084;3,033162022;2980,58;378;2,932353776;3,027536084;3,033162022;2980,58;0,017825555;0,017825555;0,017825555;;;;
379;2,930485012;3,02566732;3,031293258;2975,01;379;2,930485012;3,02566732;3,031293258;2975,01;-0,001868764;-0,001868764;-0,001868764;;;;
380;2,929385856;3,024568164;3,030194103;2971,74;380;2,929385856;3,024568164;3,030194103;2971,74;-0,001099156;-0,001099156;-0,001099156;;;;
381;2,936099095;3,031281403;3,036907341;2951,79;381;2,936099095;3,031281403;3,036907341;2951,79;0,006713239;0,006713239;0,006713239;;;;
382;2,965952167;3,061134475;3,066760413;2863,67;382;2,965952167;3,061134475;3,066760413;2863,67;0,029853072;0,029853072;0,029853072;;;;
383;2,973281922;3,06846423;3,074090169;2884,66;383;2,973281922;3,06846423;3,074090169;2884,66;0,007329755;0,007329755;0,007329755;;;;
384;2,984281485;3,079463794;3,085089732;2916,39;384;2,984281485;3,079463794;3,085089732;2916,39;0,010999563;0,010999563;0,010999563;;;;
385;2,985526175;3,080708483;3,083845042;2912,76;385;2,985526175;3,080708483;3,083845042;2912,76;0,001244689;0,001244689;-0,001244689;;;;
386;2,990995215;3,086177523;3,089314082;2896,83;386;2,990995215;3,086177523;3,089314082;2896,83;0,00546904;0,00546904;0,00546904;;;;
387;3,001468732;3,09665104;3,0997876;2927,17;387;3,001468732;3,09665104;3,0997876;2927,17;0,010473518;0,010473518;0,010473518;;;;
388;3,007293471;3,102475779;3,105612338;2910,12;388;3,007293471;3,102475779;3,105612338;2910,12;0,005824739;0,005824739;0,005824739;;;;
389;3,008774509;3,10099474;3,1041313;2905,81;389;3,008774509;3,10099474;3,1041313;2905,81;0,001481039;-0,001481039;-0,001481039;;;;
390;3,014284161;3,106504392;3,109640951;2889,8;390;3,014284161;3,106504392;3,109640951;2889,8;0,005509651;0,005509651;0,005509651;;;;
391;3,027219312;3,119439543;3,122576102;2852,42;391;3,027219312;3,119439543;3,122576102;2852,42;0,012935151;0,012935151;0,012935151;;;;
392;3,037582442;3,129802673;3,132939232;2881,98;392;3,037582442;3,129802673;3,132939232;2881,98;0,01036313;0,01036313;0,01036313;;;;
393;3,041402732;3,133622963;3,136759523;2892,99;393;3,041402732;3,133622963;3,136759523;2892,99;0,00382029;0,00382029;0,00382029;;;;
394;3,058827611;3,151047842;3,154184401;2842,58;394;3,058827611;3,151047842;3,154184401;2842,58;0,017424879;0,017424879;0,017424879;;;;
395;3,060167943;3,149707511;3,15284407;2846,39;395;3,060167943;3,149707511;3,15284407;2846,39;0,001340332;-0,001340332;-0,001340332;;;;
396;3,064489206;3,154028774;3,157165333;2834,09;396;3,064489206;3,154028774;3,157165333;2834,09;0,004321263;0,004321263;0,004321263;;;;
397;3,068741012;3,158280579;3,161417138;2846,14;397;3,068741012;3,158280579;3,161417138;2846,14;0,004251806;0,004251806;0,004251806;;;;
398;3,074682392;3,16422196;3,167358519;2829,23;398;3,074682392;3,16422196;3,167358519;2829,23;0,00594138;0,00594138;0,00594138;;;;
399;3,084172607;3,173712174;3,176848733;2856,08;399;3,084172607;3,173712174;3,176848733;2856,08;0,009490215;0,009490215;0,009490215;;;;
400;3,097754159;3,187293727;3,190430286;2817,29;400;3,097754159;3,187293727;3,190430286;2817,29;0,013581552;0,013581552;0,013581552;;;;
401;3,10405454;3,193594107;3,196730667;2799,54;401;3,10405454;3,193594107;3,196730667;2799,54;0,006300381;0,006300381;0,006300381;;;;
402;3,102172088;3,19547656;3,198613119;2794,27;402;3,102172088;3,19547656;3,198613119;2794,27;-0,001882452;0,001882452;0,001882452;;;;
403;3,105317811;3,198622283;3,201758842;2803,06;403;3,105317811;3,198622283;3,201758842;2803,06;0,003145723;0,003145723;0,003145723;;;;
404;3,111321963;3,204626435;3,207762995;2786,23;404;3,111321963;3,204626435;3,207762995;2786,23;0,006004153;0,006004153;0,006004153;;;;
405;3,117401864;3,210706335;3,213842895;2803,17;405;3,117401864;3,210706335;3,213842895;2803,17;0,0060799;0,0060799;0,0060799;;;;
406;3,122228542;3,215533014;3,218669573;2816,7;406;3,122228542;3,215533014;3,218669573;2816,7;0,004826678;0,004826678;0,004826678;;;;
407;3,133273382;3,226577854;3,229714413;2785,59;407;3,133273382;3,226577854;3,229714413;2785,59;0,01104484;0,01104484;0,01104484;;;;
408;3,141372204;3,234676676;3,237813236;2763,03;408;3,141372204;3,234676676;3,237813236;2763,03;0,008098823;0,008098823;0,008098823;;;;
409;3,166551084;3,259855556;3,262992115;2693,46;409;3,166551084;3,259855556;3,262992115;2693,46;0,02517888;0,02517888;0,02517888;;;;
410;3,172335466;3,265639938;3,268776497;2709,04;410;3,172335466;3,265639938;3,268776497;2709,04;0,005784381;0,005784381;0,005784381;;;;
411;3,179145996;3,272450468;3,275587027;2690,59;411;3,179145996;3,272450468;3,275587027;2690,59;0,006810531;0,006810531;0,006810531;;;;
412;3,196595701;3,289900173;3,293036732;2737,54;412;3,196595701;3,289900173;3,293036732;2737,54;0,017449704;0,017449704;0,017449704;;;;
413;3,214451147;3,307755619;3,310892179;2786,42;413;3,214451147;3,307755619;3,310892179;2786,42;0,017855447;0,017855447;0,017855447;;;;
414;3,241356639;3,334661111;3,33779767;2861,39;414;3,241356639;3,334661111;3,33779767;2861,39;0,026905492;0,026905492;0,026905492;;;;
415;3,253319357;3,346623828;3,349760388;2895,62;415;3,253319357;3,346623828;3,349760388;2895,62;0,011962717;0,011962717;0,011962717;;;;
416;3,285136377;3,378440849;3,381577408;2987,75;416;3,285136377;3,378440849;3,381577408;2987,75;0,03181702;0,03181702;0,03181702;;;;
417;3,288771219;3,382075691;3,38521225;2998,61;417;3,288771219;3,382075691;3,38521225;2998,61;0,003634842;0,003634842;0,003634842;;;;
418;3,294247089;3,387551561;3,390688121;3015,03;418;3,294247089;3,387551561;3,390688121;3015,03;0,00547587;0,00547587;0,00547587;;;;
419;3,290665036;3,391133615;3,387106067;3025,83;419;3,290665036;3,391133615;3,387106067;3025,83;-0,003582054;0,003582054;-0,003582054;;;;
420;3,290463438;3,390932018;3,386904469;3025,22;420;3,290463438;3,390932018;3,386904469;3025,22;-0,000201598;-0,000201598;-0,000201598;;;;
421;3,308485268;3,408953848;3,404926299;3079,74;421;3,308485268;3,408953848;3,404926299;3079,74;0,01802183;0,01802183;0,01802183;;;;
422;3,317421087;3,417889667;3,413862118;3052,22;422;3,317421087;3,417889667;3,413862118;3052,22;0,008935819;0,008935819;0,008935819;;;;
423;3,326745448;3,427214027;3,423186479;3080,68;423;3,326745448;3,427214027;3,423186479;3080,68;0,009324361;0,009324361;0,009324361;;;;
424;3,337843647;3,438312227;3,434284678;3046,49;424;3,337843647;3,438312227;3,434284678;3046,49;0,011098199;0,011098199;0,011098199;;;;
425;3,339337169;3,436818704;3,432791156;3051,04;425;3,339337169;3,436818704;3,432791156;3051,04;0,001493522;-0,001493522;-0,001493522;;;;
426;3,338032696;3,438123178;3,434095629;3047,06;426;3,338032696;3,438123178;3,434095629;3047,06;-0,001304473;0,001304473;0,001304473;;;;
427;3,35404157;3,454132052;3,450104503;3095,84;427;3,35404157;3,454132052;3,450104503;3095,84;0,016008874;0,016008874;0,016008874;;;;
428;3,366535755;3,466626238;3,462598689;3134,52;428;3,366535755;3,466626238;3,462598689;3134,52;0,012494186;0,012494186;0,012494186;;;;
429;3,367843771;3,467934253;3,463906704;3138,62;429;3,367843771;3,467934253;3,463906704;3138,62;0,001308015;0,001308015;0,001308015;;;;
430;3,369137333;3,469227815;3,465200266;3142,68;430;3,369137333;3,469227815;3,465200266;3142,68;0,001293562;0,001293562;0,001293562;;;;
431;3,380306144;3,480396626;3,476369078;3107,58;431;3,380306144;3,480396626;3,476369078;3107,58;0,011168811;0,011168811;0,011168811;;;;
432;3,393245473;3,493335955;3,489308407;3147,79;432;3,393245473;3,493335955;3,489308407;3147,79;0,012939329;0,012939329;0,012939329;;;;
433;3,406530985;3,506621467;3,502593918;3189,61;433;3,406530985;3,506621467;3,502593918;3189,61;0,013285511;0,013285511;0,013285511;;;;
434;3,414977158;3,51506764;3,511040092;3162,67;434;3,414977158;3,51506764;3,511040092;3162,67;0,008446174;0,008446174;0,008446174;;;;
435;3,421949116;3,522039598;3,518012049;3184,72;435;3,421949116;3,522039598;3,518012049;3184,72;0,006971957;0,006971957;0,006971957;;;;
436;3,418696082;3,525292631;3,521265082;3195,08;436;3,418696082;3,525292631;3,521265082;3195,08;-0,003253033;0,003253033;0,003253033;;;;
437;3,423537902;3,53013445;3,526106901;3179,61;437;3,423537902;3,53013445;3,526106901;3179,61;0,004841819;0,004841819;0,004841819;;;;
438;3,433617754;3,540214303;3,536186754;3211,66;438;3,433617754;3,540214303;3,536186754;3211,66;0,010079853;0,010079853;0,010079853;;;;
439;3,448142953;3,554739502;3,550711953;3258,31;439;3,448142953;3,554739502;3,550711953;3258,31;0,014525199;0,014525199;0,014525199;;;;
440;3,453750154;3,560346703;3,556319154;3276,58;440;3,453750154;3,560346703;3,556319154;3276,58;0,005607201;0,005607201;0,005607201;;;;
441;3,447112135;3,566984722;3,562957173;3254,83;441;3,447112135;3,566984722;3,562957173;3254,83;-0,006638019;0,006638019;0,006638019;;;;
442;3,449176759;3,569049346;3,565021797;3248,11;442;3,449176759;3,569049346;3,565021797;3248,11;0,002064624;0,002064624;0,002064624;;;;
443;3,45590067;3,575773256;3,571745707;3269,95;443;3,45590067;3,575773256;3,571745707;3269,95;0,00672391;0,00672391;0,00672391;;;;
444;3,459790637;3,579663224;3,575635675;3282,67;444;3,459790637;3,579663224;3,575635675;3282,67;0,003889968;0,003889968;0,003889968;;;;
445;3,462507937;3,582380524;3,578352975;3273,75;445;3,462507937;3,582380524;3,578352975;3273,75;0,0027173;0,0027173;0,0027173;;;;
446;3,489195986;3,609068573;3,605041024;3186,38;446;3,489195986;3,609068573;3,605041024;3186,38;0,026688049;0,026688049;0,026688049;;;;
447;3,504912881;3,624785468;3,620757919;3236,46;447;3,504912881;3,624785468;3,620757919;3236,46;0,015716895;0,015716895;0,015716895;;;;
448;3,509745322;3,629617908;3,625590359;3252,1;448;3,509745322;3,629617908;3,625590359;3252,1;0,00483244;0,00483244;0,00483244;;;;
449;3,514425375;3,634297961;3,630270412;3236,88;449;3,514425375;3,634297961;3,630270412;3236,88;0,004680053;0,004680053;0,004680053;;;;
450;3,517351031;3,637223618;3,633196069;3246,35;450;3,517351031;3,637223618;3,633196069;3246,35;0,002925657;0,002925657;0,002925657;;;;
451;3,521232314;3,6411049;3,637077351;3258,95;451;3,521232314;3,6411049;3,637077351;3258,95;0,003881282;0,003881282;0,003881282;;;;
452;3,526055953;3,645928539;3,641900991;3274,67;452;3,526055953;3,645928539;3,641900991;3274,67;0,00482364;0,00482364;0,00482364;;;;
453;3,530438074;3,65031066;3,646283112;3289,02;453;3,530438074;3,65031066;3,646283112;3289,02;0,004382121;0,004382121;0,004382121;;;;
454;3,549133612;3,669006199;3,66497865;3350,51;454;3,549133612;3,669006199;3,66497865;3350,51;0,018695538;0,018695538;0,018695538;;;;
455;3,546554901;3,671584911;3,667557362;3359,15;455;3,546554901;3,671584911;3,667557362;3359,15;-0,002578712;0,002578712;0,002578712;;;;
456;3,55009151;3,67512152;3,671093971;3371,03;456;3,55009151;3,67512152;3,671093971;3371,03;0,003536609;0,003536609;0,003536609;;;;
457;3,578299505;3,703329515;3,699301967;3466,12;457;3,578299505;3,703329515;3,699301967;3466,12;0,028207996;0,028207996;0,028207996;;;;
458;3,582837721;3,707867731;3,703840182;3481,85;458;3,582837721;3,707867731;3,703840182;3481,85;0,004538216;0,004538216;0,004538216;;;;
459;3,586755179;3,711785189;3,70775764;3468,21;459;3,586755179;3,711785189;3,70775764;3468,21;0,003917458;0,003917458;0,003917458;;;;
460;3,586164096;3,711194106;3,707166557;3470,26;460;3,586164096;3,711194106;3,707166557;3470,26;-0,000591083;-0,000591083;-0,000591083;;;;
461;3,59378024;3,71881025;3,714782701;3496,69;461;3,59378024;3,71881025;3,714782701;3496,69;0,007616144;0,007616144;0,007616144;;;;
462;3,605928872;3,730958882;3,726931333;3454,21;462;3,605928872;3,730958882;3,726931333;3454,21;0,012148632;0,012148632;0,012148632;;;;
463;3,600801795;3,736085959;3,73205841;3471,92;463;3,600801795;3,736085959;3,73205841;3471,92;-0,005127077;0,005127077;0,005127077;;;;
464;3,609065234;3,744349398;3,740321849;3443,23;464;3,609065234;3,744349398;3,740321849;3443,23;0,008263439;0,008263439;0,008263439;;;;
465;3,615910551;3,751194715;3,747167166;3466,8;465;3,615910551;3,751194715;3,747167166;3466,8;0,006845317;0,006845317;0,006845317;;;;
466;3,628233154;3,763517318;3,759489769;3424,08;466;3,628233154;3,763517318;3,759489769;3424,08;0,012322603;0,012322603;0,012322603;;;;
467;3,637228271;3,772512435;3,768484886;3393,28;467;3,637228271;3,772512435;3,768484886;3393,28;0,008995117;0,008995117;0,008995117;;;;
468;3,638492534;3,773776698;3,769749149;3397,57;468;3,638492534;3,773776698;3,769749149;3397,57;0,001264263;0,001264263;0,001264263;;;;
469;3,640496908;3,775781072;3,771753523;3390,76;469;3,640496908;3,775781072;3,771753523;3390,76;0,002004374;0,002004374;0,002004374;;;;
470;3,652913003;3,788197167;3,784169619;3348,66;470;3,652913003;3,788197167;3,784169619;3348,66;0,012416096;0,012416096;0,012416096;;;;
471;3,654898872;3,786211298;3,78218375;3342,01;471;3,654898872;3,786211298;3,78218375;3342,01;0,001985869;-0,001985869;-0,001985869;;;;
472;3,674548724;3,80586115;3,801833601;3276,34;472;3,674548724;3,80586115;3,801833601;3276,34;0,019649851;0,019649851;0,019649851;;;;
473;3,67906596;3,810378385;3,806350837;3291,14;473;3,67906596;3,810378385;3,806350837;3291,14;0,004517236;0,004517236;0,004517236;;;;
474;3,700064762;3,831377188;3,82734964;3360,25;474;3,700064762;3,831377188;3,82734964;3360,25;0,020998803;0,020998803;0,020998803;;;;
475;3,705061414;3,83637384;3,832346292;3343,46;475;3,705061414;3,83637384;3,832346292;3343,46;0,004996652;0,004996652;0,004996652;;;;
476;3,713597482;3,844909908;3,840882359;3372;476;3,713597482;3,844909908;3,840882359;3372;0,008536067;0,008536067;0,008536067;;;;
477;3,719745169;3,851057595;3,847030046;3392,73;477;3,719745169;3,851057595;3,847030046;3392,73;0,006147687;0,006147687;0,006147687;;;;
478;3,735416914;3,86672934;3,862701791;3445,9;478;3,735416914;3,86672934;3,862701791;3445,9;0,015671745;0,015671745;0,015671745;;;;
479;3,741659115;3,872971541;3,868943992;3424,39;479;3,741659115;3,872971541;3,868943992;3424,39;0,006242201;0,006242201;0,006242201;;;;
480;3,748880839;3,880193265;3,876165716;3399,66;480;3,748880839;3,880193265;3,876165716;3399,66;0,007221724;0,007221724;0,007221724;;;;
481;3,753193035;3,884505461;3,880477912;3414,32;481;3,753193035;3,884505461;3,880477912;3414,32;0,004312196;0,004312196;0,004312196;;;;
482;3,749455834;3,888242662;3,884215113;3427,08;482;3,749455834;3,888242662;3,884215113;3427,08;-0,003737201;0,003737201;0,003737201;;;;
483;3,765451959;3,904238787;3,900211238;3481,9;483;3,765451959;3,904238787;3,900211238;3481,9;0,015996125;0,015996125;0,015996125;;;;
484;3,769288944;3,908075772;3,904048224;3495,26;484;3,769288944;3,908075772;3,904048224;3495,26;0,003836986;0,003836986;0,003836986;;;;
485;3,785516636;3,924303463;3,920275915;3438,54;485;3,785516636;3,924303463;3,920275915;3438,54;0,016227691;0,016227691;0,016227691;;;;
486;3,796675441;3,935462269;3,931434721;3400,17;486;3,796675441;3,935462269;3,931434721;3400,17;0,011158806;0,011158806;0,011158806;;;;
487;3,813589302;3,952376129;3,948348581;3457,68;487;3,813589302;3,952376129;3,948348581;3457,68;0,01691386;0,01691386;0,01691386;;;;
488;3,816874742;3,949090689;3,945063141;3446,32;488;3,816874742;3,949090689;3,945063141;3446,32;0,00328544;-0,00328544;-0,00328544;;;;
489;3,820469881;3,952685829;3,94865828;3433,93;489;3,820469881;3,952685829;3,94865828;3433,93;0,003595139;0,003595139;0,003595139;;;;
490;3,832310541;3,964526489;3,960498941;3393,27;490;3,832310541;3,964526489;3,960498941;3393,27;0,011840661;0,011840661;0,011840661;;;;
491;3,832192661;3,96464437;3,960616821;3392,87;491;3,832192661;3,96464437;3,960616821;3392,87;-0,00011788;0,00011788;0,00011788;;;;
492;3,84745113;3,979902838;3,97587529;3341,1;492;3,84745113;3,979902838;3,97587529;3341,1;0,015258468;0,015258468;0,015258468;;;;
493;3,861234015;3,993685724;3,989658175;3387,15;493;3,861234015;3,993685724;3,989658175;3387,15;0,013782886;0,013782886;0,013782886;;;;
494;3,868033242;4,000484951;3,996457402;3410,18;494;3,868033242;4,000484951;3,996457402;3410,18;0,006799226;0,006799226;0,006799226;;;;
495;3,870426077;4,002877786;3,998850237;3418,34;495;3,870426077;4,002877786;3,998850237;3418,34;0,002392836;0,002392836;0,002392836;;;;
496;3,87450408;4,006955789;4,00292824;3404,4;496;3,87450408;4,006955789;4,00292824;3404,4;0,004078003;0,004078003;0,004078003;;;;
497;3,879941162;4,01239287;4,008365322;3422,91;497;3,879941162;4,01239287;4,008365322;3422,91;0,005437081;0,005437081;0,005437081;;;;
498;3,896181729;4,028633438;4,024605889;3478,5;498;3,896181729;4,028633438;4,024605889;3478,5;0,016240567;0,016240567;0,016240567;;;;
499;3,890098647;4,034716519;4,030688971;3457,34;499;3,890098647;4,034716519;4,030688971;3457,34;-0,006083082;0,006083082;0,006083082;;;;
500;3,904459398;4,049077271;4,045049722;3506,99;500;3,904459398;4,049077271;4,045049722;3506,99;0,014360751;0,014360751;0,014360751;;;;
501;3,911910232;4,056528105;4,052500556;3533,12;501;3,911910232;4,056528105;4,052500556;3533,12;0,007450834;0,007450834;0,007450834;;;;
502;3,927417772;4,072035645;4,068008096;3587,91;502;3,927417772;4,072035645;4,068008096;3587,91;0,01550754;0,01550754;0,01550754;;;;
503;3,933346015;4,077963887;4,073936338;3566,64;503;3,933346015;4,077963887;4,073936338;3566,64;0,005928242;0,005928242;0,005928242;;;;
504;3,947392849;4,092010721;4,087983172;3516,54;504;3,947392849;4,092010721;4,087983172;3516,54;0,014046834;0,014046834;0,014046834;;;;
505;3,953046133;4,097664005;4,093636457;3496,66;505;3,953046133;4,097664005;4,093636457;3496,66;0,005653284;0,005653284;0,005653284;;;;
506;3,959846909;4,104464781;4,100437232;3472,88;506;3,959846909;4,104464781;4,100437232;3472,88;0,006800776;0,006800776;0,006800776;;;;
507;3,964263992;4,108881864;4,104854315;3488,22;507;3,964263992;4,108881864;4,104854315;3488,22;0,004417083;0,004417083;0,004417083;;;;
508;3,97026132;4,114879192;4,110851643;3467,3;508;3,97026132;4,114879192;4,110851643;3467,3;0,005997328;0,005997328;0,005997328;;;;
509;3,976038149;4,120656021;4,116628473;3487,33;509;3,976038149;4,120656021;4,116628473;3487,33;0,005776829;0,005776829;0,005776829;;;;
510;3,988371367;4,132989239;4,12896169;3444,32;510;3,988371367;4,132989239;4,12896169;3444,32;0,012333218;0,012333218;0,012333218;;;;
511;4,002080894;4,146698767;4,142671218;3491,54;511;4,002080894;4,146698767;4,142671218;3491,54;0,013709528;0,013709528;0,013709528;;;;
512;4,011019643;4,155637516;4,151609967;3522,75;512;4,011019643;4,155637516;4,151609967;3522,75;0,008938749;0,008938749;0,008938749;;;;
513;4,012069959;4,1545872;4,150559651;3519,05;513;4,012069959;4,1545872;4,150559651;3519,05;0,001050316;-0,001050316;-0,001050316;;;;
514;4,006974834;4,159682325;4,155654776;3536,98;514;4,006974834;4,159682325;4,155654776;3536,98;-0,005095125;0,005095125;0,005095125;;;;
515;4,004659299;4,15736679;4,153339242;3528,79;515;4,004659299;4,15736679;4,153339242;3528,79;-0,002315535;-0,002315535;-0,002315535;;;;
516;4,013342162;4,166049653;4,162022105;3559,43;516;4,013342162;4,166049653;4,162022105;3559,43;0,008682863;0,008682863;0,008682863;;;;
517;4,023551662;4,176259153;4,172231604;3523,09;517;4,023551662;4,176259153;4,172231604;3523,09;0,0102095;0,0102095;0,0102095;;;;
518;4,030664736;4,183372227;4,179344678;3498,03;518;4,030664736;4,183372227;4,179344678;3498,03;0,007113074;0,007113074;0,007113074;;;;
519;4,030959188;4,183077776;4,17963913;3499,06;519;4,030959188;4,183077776;4,17963913;3499,06;0,000294451;-0,000294451;0,000294451;;;;
520;4,033234084;4,185352672;4,181914027;3507,02;520;4,033234084;4,185352672;4,181914027;3507,02;0,002274897;0,002274897;0,002274897;;;;
521;4,038540584;4,190659172;4,187220526;3488,41;521;4,038540584;4,190659172;4,187220526;3488,41;0,0053065;0,0053065;0,0053065;;;;
522;4,047252289;4,199370877;4,195932231;3518,8;522;4,047252289;4,199370877;4,195932231;3518,8;0,008711705;0,008711705;0,008711705;;;;
523;4,044890689;4,201732478;4,198293832;3527,11;523;4,044890689;4,201732478;4,198293832;3527,11;-0,002361601;0,002361601;0,002361601;;;;
524;4,056999753;4,213841542;4,210402896;3569,82;524;4,056999753;4,213841542;4,210402896;3569,82;0,012109064;0,012109064;0,012109064;;;;
525;4,053472964;4,210314753;4,206876107;3557,23;525;4,053472964;4,210314753;4,206876107;3557,23;-0,003526788;-0,003526788;-0,003526788;;;;
526;4,06355103;4,220392819;4,216954174;3593,08;526;4,06355103;4,220392819;4,216954174;3593,08;0,010078066;0,010078066;0,010078066;;;;
527;4,070653572;4,227495361;4,224056715;3567,56;527;4,070653572;4,227495361;4,224056715;3567,56;0,007102542;0,007102542;0,007102542;;;;
528;4,076607221;4,23344901;4,230010364;3546,32;528;4,076607221;4,23344901;4,230010364;3546,32;0,005953649;0,005953649;0,005953649;;;;
529;4,08256833;4,239410119;4,235971473;3567,46;529;4,08256833;4,239410119;4,235971473;3567,46;0,005961109;0,005961109;0,005961109;;;;
530;4,092768865;4,249610654;4,246172008;3603,85;530;4,092768865;4,249610654;4,246172008;3603,85;0,010200535;0,010200535;0,010200535;;;;
531;4,095790633;4,246588885;4,24315024;3592,96;531;4,095790633;4,246588885;4,24315024;3592,96;0,003021768;-0,003021768;-0,003021768;;;;
532;4,10080043;4,251598682;4,248160037;3610,96;532;4,10080043;4,251598682;4,248160037;3610,96;0,005009797;0,005009797;0,005009797;;;;
533;4,098357866;4,254041246;4,2506026;3602,14;533;4,098357866;4,254041246;4,2506026;3602,14;-0,002442564;0,002442564;0,002442564;;;;
534;4,103490926;4,259174306;4,25573566;3583,65;534;4,103490926;4,259174306;4,25573566;3583,65;0,00513306;0,00513306;0,00513306;;;;
535;4,099654056;4,263011176;4,25957253;3569,9;535;4,099654056;4,263011176;4,25957253;3569,9;-0,00383687;0,00383687;0,00383687;;;;
536;4,107309733;4,270666853;4,267228207;3542,57;536;4,107309733;4,270666853;4,267228207;3542,57;0,007655677;0,007655677;0,007655677;;;;
537;4,117694848;4,281051969;4,277613323;3579,36;537;4,117694848;4,281051969;4,277613323;3579,36;0,010385116;0,010385116;0,010385116;;;;
538;4,135175627;4,298532747;4,295094102;3641,93;538;4,135175627;4,298532747;4,295094102;3641,93;0,017480779;0,017480779;0,017480779;;;;
539;4,139769345;4,303126466;4,29968782;3658,66;539;4,139769345;4,303126466;4,29968782;3658,66;0,004593718;0,004593718;0,004593718;;;;
540;4,146178796;4,309535916;4,30609727;3682,11;540;4,146178796;4,309535916;4,30609727;3682,11;0,00640945;0,00640945;0,00640945;;;;
541;4,149147202;4,312504323;4,309065677;3693,04;541;4,149147202;4,312504323;4,309065677;3693,04;0,002968407;0,002968407;0,002968407;;;;
542;4,161562448;4,324919569;4,321480923;3647,19;542;4,161562448;4,324919569;4,321480923;3647,19;0,012415246;0,012415246;0,012415246;;;;
543;4,163500927;4,326858047;4,323419402;3654,26;543;4,163500927;4,326858047;4,323419402;3654,26;0,001938479;0,001938479;0,001938479;;;;
544;4,166385232;4,329742352;4,326303706;3643,72;544;4,166385232;4,329742352;4,326303706;3643,72;0,002884305;0,002884305;0,002884305;;;;
545;4,164263774;4,327620894;4,324182248;3635,99;545;4,164263774;4,327620894;4,324182248;3635,99;-0,002121458;-0,002121458;-0,002121458;;;;
546;4,165768178;4,326116489;4,322677844;3641,46;546;4,165768178;4,326116489;4,322677844;3641,46;0,001504405;-0,001504405;-0,001504405;;;;
547;4,177766113;4,338114424;4,334675778;3685,15;547;4,177766113;4,338114424;4,334675778;3685,15;0,011997935;0,011997935;0,011997935;;;;
548;4,190482013;4,350830325;4,347391679;3638,29;548;4,190482013;4,350830325;4,347391679;3638,29;0,0127159;0,0127159;0,0127159;;;;
549;4,191108682;4,350203657;4,346765011;3636,01;549;4,191108682;4,350203657;4,346765011;3636,01;0,000626668;-0,000626668;-0,000626668;;;;
550;4,197863338;4,356958313;4,353519668;3660,57;550;4,197863338;4,356958313;4,353519668;3660,57;0,006754657;0,006754657;0,006754657;;;;
551;4,198576342;4,357671317;4,354232671;3663,18;551;4,198576342;4,357671317;4,354232671;3663,18;0,000713004;0,000713004;0,000713004;;;;
552;4,204715817;4,363810792;4,360372146;3685,67;552;4,204715817;4,363810792;4,360372146;3685,67;0,006139474;0,006139474;0,006139474;;;;
553;4,211124421;4,370219396;4,36678075;3709,29;553;4,211124421;4,370219396;4,36678075;3709,29;0,006408604;0,006408604;0,006408604;;;;
554;4,217964005;4,37705898;4,373620334;3734,66;554;4,217964005;4,37705898;4,373620334;3734,66;0,006839584;0,006839584;0,006839584;;;;
555;4,217540941;4,376635916;4,37319727;3733,08;555;4,217540941;4,376635916;4,37319727;3733,08;-0,000423064;-0,000423064;-0,000423064;;;;
556;4,220862595;4,37995757;4,376518924;3720,68;556;4,220862595;4,37995757;4,376518924;3720,68;0,003321654;0,003321654;0,003321654;;;;
557;4,233088854;4,392183829;4,388745184;3766,17;557;4,233088854;4,392183829;4,388745184;3766,17;0,01222626;0,01222626;0,01222626;;;;
558;4,244599222;4,403694197;4,400255551;3809,52;558;4,244599222;4,403694197;4,400255551;3809,52;0,011510367;0,011510367;0,011510367;;;;
559;4,247024724;4,406119699;4,402681053;3800,28;559;4,247024724;4,406119699;4,402681053;3800,28;0,002425502;0,002425502;0,002425502;;;;
560;4,248948266;4,408043242;4,404604596;3807,59;560;4,248948266;4,408043242;4,404604596;3807,59;0,001923542;0,001923542;0,001923542;;;;
561;4,252751197;4,411846172;4,408407526;3822,07;561;4,252751197;4,411846172;4,408407526;3822,07;0,00380293;0,00380293;0,00380293;;;;
562;4,249258325;4,415339044;4,411900398;3808,72;562;4,249258325;4,415339044;4,411900398;3808,72;-0,003492872;0,003492872;0,003492872;;;;
563;4,257780874;4,423861592;4,420422946;3841,18;563;4,257780874;4,423861592;4,420422946;3841,18;0,008522548;0,008522548;0,008522548;;;;
564;4,255367553;4,421448271;4,418009625;3831,91;564;4,255367553;4,421448271;4,418009625;3831,91;-0,002413321;-0,002413321;-0,002413321;;;;
565;4,257507478;4,423588196;4,42014955;3840,11;565;4,257507478;4,423588196;4,42014955;3840,11;0,002139925;0,002139925;0,002139925;;;;
566;4,262450044;4,428530763;4,425092117;3859,09;566;4,262450044;4,428530763;4,425092117;3859,09;0,004942567;0,004942567;0,004942567;;;;
567;4,272138857;4,438219575;4,43478093;3821,7;567;4,272138857;4,438219575;4,43478093;3821,7;0,009688813;0,009688813;0,009688813;;;;
568;4,275304987;4,441385706;4,43794706;3833,8;568;4,275304987;4,441385706;4,43794706;3833,8;0,00316613;0,00316613;0,00316613;;;;
