,CLOSE
3070,14.348131898148495
3071,1.0041329746159136
3072,-5.071954570363687
3073,8.31407086785839
3074,12.644024671831176
3075,-7.476035005700396
3076,11.987283380666213
3077,-3.343837714669462
3078,10.986481938648922
3079,5.535229047308803
3080,16.95872144483792
3081,23.666302114687824
3082,-14.144112471382869
3083,-13.524788686705051
3084,0.7563765189552214
3085,-3.0166905397040864
3086,9.831516605258457
3087,2.4821544415872268
3088,-2.2621017319970633
3089,-7.538588837941006
3090,3.6317620603458636
3091,-19.614886601463695
3092,-4.947874105918345
3093,-7.166755673659736
3094,-4.042373056513952
3095,0.47602605316797053
3096,-0.7911807680138736
3097,-2.046891757614503
3098,15.429394260568642
3099,-7.970751439987907
3100,20.427964241806876
3101,0.2619796959170344
3102,5.123933771697921
3103,2.031709199625766
3104,11.850252776329853
3105,-9.146127643464297
3106,-0.4694782290848707
3107,-9.118339214141997
3108,8.215376963210929
3109,-7.562234231677394
3110,-4.95587116403658
3111,-0.9462116420190796
3112,-11.042095015530322
3113,-11.202547598035835
3114,-10.00987687740917
3115,-8.43807350044517
3116,1.9806471828337635
3117,-16.214424150167815
3118,-14.958511307628214
3119,-22.841614617470896
3120,-1.2041462899819635
3121,18.32273752808669
3122,2.6698795658717245
3123,-2.2678250742142154
3124,-15.43952326080398
3125,-17.710888565864934
3126,-10.984469168161468
3127,-6.96443000647605
3128,8.41249101391304
3129,5.754721488085124
3130,-3.718483143130925
3131,5.24825931107398
3132,-3.363920021575268
3133,1.3092364585409086
3134,-5.0376726166532535
3135,-3.7936414054788656
3136,-10.264262294533182
3137,-9.222818755290064
3138,-10.252696387915876
3139,-13.654566643868293
3140,-19.0911968821365
3141,-12.488168759170549
3142,10.311789588163265
3143,6.291371388074822
3144,-14.568268647235072
3145,-1.1366231988072286
3146,-20.425066092804173
3147,-10.330476455134885
3148,-20.344017608175363
3149,-20.62402826161815
3150,-12.20207216721792
3151,-34.167662637713875
3152,-0.6752457429888636
3153,-1.1912357726287155
3154,-12.772649679429378
3155,-10.177845942026579
3156,-8.767669846991339
3157,-11.838306065944835
3158,-0.6703845812253348
3159,2.2882460588239155
3160,-16.072302872065393
3161,-22.2936751442312
3162,-13.66759403189917
3163,-1.4976420163125113
3164,-10.897482545652565
3165,-16.66396609245021
3166,-0.5338394114651237
3167,-8.701666297235079
3168,-7.1235997745211534
3169,-10.047928157272054
3170,-3.083973933580637
3171,-14.05085643831353
3172,-6.591566884505028
3173,-9.375302484432268
3174,-16.740132345435995
3175,-13.145191673521367
3176,-26.588109796214667
3177,-12.488986512908923
3178,-4.240939815103047
3179,14.407878369624996
3180,-12.172846963344
3181,-6.331096470757984
3182,11.197092438500931
3183,29.520254558573015
3184,18.355122483287687
3185,-9.383637076637115
3186,6.135343895143251
3187,-0.7695014047726545
3188,-5.338293560186685
3189,-11.5359833335865
3190,-0.6524729333259529
3191,-18.15203146254862
3192,-10.607916838915571
3193,-28.59763124537494
3194,2.4038713770582945
3195,8.162867942435696
3196,-7.540761946583643
3197,-0.30412077136088556
3198,0.9932763218121181
3199,1.9640732061820927
3200,17.473737562191673
3201,5.096527793574751
3202,-3.732266807164706
3203,-0.5672566310995535
3204,6.30781741081546
3205,-0.9528311860949543
3206,25.811949509713486
3207,9.094288898554169
3208,-12.003293434834632
3209,-6.673917167376203
3210,7.844518063377109
3211,-17.078956568452668
3212,10.328325551651233
3213,10.12867861797531
3214,25.379234175557485
3215,15.142711534821501
3216,-4.306025504520676
3217,4.983576875875315
3218,-1.9659774031301822
3219,-2.908820961937181
3220,0.5175779962528395
3221,15.329658250831926
3222,24.735854764731812
3223,10.345397874915761
3224,39.304871109130545
3225,9.968797422726766
3226,-11.883177533088201
3227,-8.838476320812788
3228,10.129761388370298
3229,-21.78897123873685
3230,10.411131999910594
3231,-19.420672007222493
3232,-10.349378924764096
3233,-11.290228366071005
3234,22.197716956243767
3235,-4.244977850890791
3236,9.192587654252748
3237,3.221630041034132
3238,13.52337573299701
3239,-11.688927246393632
3240,1.4336274241636602
3241,-3.476316974321435
3242,-20.648868306009717
3243,-16.971636451763516
3244,-13.132671080981254
3245,-14.807471382716813
3246,-33.26820900382927
3247,-30.321939496011964
3248,-10.314100872347808
3249,22.833287488736914
3250,-10.805089289833631
3251,-11.42366363285737
3252,-23.63550098314272
3253,-21.23093686874654
3254,24.06864953971035
3255,-3.839727087814481
3256,-0.5308062296317075
3257,-3.996221751144276
3258,-13.126779839328265
3259,-15.60859218114183
3260,-1.6718553175282977
3261,-3.5515899807919595
3262,-18.335331648260308
3263,1.167178614767181
3264,5.74941371167688
3265,0.7918467237564073
3266,-25.875203088210583
3267,0.2155895663586307
3268,0.5766204015408221
3269,1.599236741745699
3270,-3.7776680575429964
3271,-16.76501882367802
3272,-22.360527443331193
3273,1.8510615319210046
3274,-1.0947866131123192
3275,-0.3549274600463832
3276,10.307679496983383
3277,-8.010917231841631
3278,-2.6927157783948132
3279,-1.2342988662649077
3280,-6.748260914452658
3281,3.795637471900136
3282,-20.186631917394152
3283,-5.367489892987123
3284,-16.01735783148206
3285,-17.433646627786402
3286,-5.42230089021723
3287,-20.446606253313348
3288,-18.229106455522924
3289,-9.599490553321175
3290,-11.85209331011447
3291,-3.0176054151661447
3292,-6.9298983996191055
3293,-1.4566354740018141
3294,-15.539040097405632
3295,-14.259025700551774
3296,-4.650371894012096
3297,3.3554302332659063
3298,-9.967948653535586
3299,-8.923250990593715
3300,-13.795897992133177
3301,-6.846387470968693
3302,-22.560871285028952
3303,-10.091289479187253
3304,-5.851817473794654
3305,-1.624084273794324
3306,-4.138533705545342
3307,-4.732958251398031
3308,-5.671173944945167
3309,6.302463514817191
3310,-7.4391181372557185
3311,14.287389686421193
3312,-8.227459776047453
3313,-5.729088427245642
3314,-19.751010955913898
3315,-22.233189740397847
3316,-4.314604145146859
3317,-0.13253229579004255
3318,-7.178004372658052
3319,-11.475917127268076
3320,-16.072949750182488
3321,-1.0811359337199065
3322,-15.516474659823416
3323,-16.65798646374924
3324,-11.27253131547468
3325,1.0407439152290863
3326,-9.481720765719729
3327,-0.30598604572514887
3328,-14.648492171594171
3329,-27.13827436390511
3330,-14.686689603931882
3331,-28.53458096051827
3332,-29.520209128761053
3333,-29.043595497547358
3334,-29.67193544041038
3335,-9.482856886417721
3336,-19.178385498640637
3337,2.0178367533635537
3338,0.31041548246685124
3339,-12.134194859344916
3340,-16.058311067513387
3341,-7.519014280662304
3342,-8.436452747198928
3343,-22.51899511651891
3344,-20.885227009676782
3345,-4.181603232485031
3346,-8.776968217095146
3347,-7.437764618568508
3348,-7.514060080749459
3349,-13.65211292693084
3350,-17.03543278709367
3351,-8.361887675662729
3352,-19.93774115186079
3353,-12.028075112641545
3354,-13.96543427367078
3355,-21.773350650265
3356,-19.130941875600456
3357,-23.886275115473836
3358,-37.2006613178869
3359,-20.716376982325983
3360,-22.182685228498485
3361,-16.151922282804207
3362,-28.087261358043634
3363,-9.226538386653374
3364,-32.07195594076893
3365,-17.135583607894205
3366,-30.55914755794811
3367,-26.067108172718235
3368,-36.95479064080337
3369,-31.814150031600548
3370,-44.755515064000974
3371,-32.812169671398806
3372,-40.475847746410636
3373,-19.530863296271036
3374,-23.573277051669265
3375,-17.89998795081692
3376,-25.783379688766217
3377,-27.935071687447362
3378,-13.652542237864054
3379,-8.401103797964424
3380,-23.042953839944857
3381,-5.47039386311917
3382,-13.48512163015539
3383,-5.358546770768498
3384,-9.369019228570323
3385,-10.877999708834068
3386,-10.756442559706102
3387,5.489636492134196
3388,-9.71757048157815
3389,-17.20535098615119
3390,2.1337157405337166
3391,-1.8859730903159289
3392,-0.5594627010596014
3393,-10.278774206729395
3394,-24.652366476102998
3395,-8.764825604991529
3396,-16.724304094345825
3397,-19.266960469808055
3398,-16.344134511774882
3399,-27.3175419578979
3400,-23.31532933248036
3401,-19.05582806879147
3402,-19.17844382645626
3403,3.41211606604611
3404,0.21909428068192938
3405,-5.672118209769906
3406,-8.025041832353054
3407,-11.97518655757176
3408,-19.26344140832134
3409,-20.592022351063406
3410,-13.027042344251186
3411,-10.182930745640078
3412,-16.234149646586957
3413,-20.119064959990283
3414,-0.9242395024066354
3415,-28.571943368790926
3416,-1.5109410030954677
3417,-13.975640117869261
3418,-21.69151504893034
3419,-28.95463084678795
3420,-16.033945095872696
3421,-41.37257925893391
3422,-30.1649615073311
3423,-18.256308406444987
3424,-18.21247986981416
3425,-25.21015508176788
3426,-30.609626676940024
3427,-25.718708692785185
3428,12.875965096079199
3429,-19.37078288419889
3430,5.435467813817013
3431,-13.801463077051267
3432,-24.689946994461025
3433,-16.606250956792792
3434,-42.87164092053172
3435,-30.01689058030024
3436,-34.574856246438685
3437,-28.939799561147993
3438,-45.71140189538255
3439,-35.28500820541831
3440,-18.303889458103185
3441,-52.06533312758529
3442,-33.302249772301366
3443,-38.5269949726835
3444,-24.58141302986678
3445,-51.50273067027274
3446,-69.0653558120066
3447,-95.80017967802041
3448,4.550236344004134
3449,-55.9836729753265
3450,-64.4048260876848
3451,-43.942029587113666
3452,-17.95626798789681
3453,-22.72327770593847
3454,-45.93930416477451
